timestamp,ear_left,ear_right,action_left,action_right,EMG_1,EMG_2,EMG_3,EMG_4,EEG_Frontal_1,EEG_Frontal_2,EEG_Behind_Left_Ear,EEG_Behind_Right_Ear
1774186990.458343,0.26678372501505065,0.2729903300028325,NEUTRAL,NEUTRAL,19157.21078601012,22055.98617267444,4182.167849799139,21599.451792174794,21399.649548488804,33414.51685601674,41417.00016462805,20253.20622363165
1774186990.472006,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19112.574352332875,22032.6509514631,4156.955082053552,21566.348858636484,21382.483408747128,33394.1320650735,41400.90690862023,20234.922496667208
1774186990.4760866,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19126.141861217246,22068.078466424762,4196.9200011396415,21607.632530645435,21421.218981888174,33430.7889259802,41438.211970116135,20274.619194819832
1774186990.480238,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19211.27965584751,21851.288896952738,3981.8291642462214,21402.264702590073,21198.059165246388,33205.57274884853,41210.91708075012,20051.72759911151
1774186990.4843502,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19169.303079760444,21843.152861971004,3960.1479721245737,21376.984879611122,21188.693784319614,33195.31329814354,41197.10370267674,20042.451625162557
1774186990.488481,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19105.44414585163,21998.273968490837,4099.555802292323,21510.514200987127,21342.40673093876,33351.68610235287,41349.632006839754,20191.76127812401
1774186990.4927506,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19096.68226202515,22100.689661585053,4198.015236617951,21608.727766123746,21446.364694400396,33452.87244950205,41452.11475516734,20298.736727087107
1774186990.496974,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19202.406013298754,21900.932121387974,4012.7863303168215,21432.841889004932,21249.401122260228,33255.260676772676,41252.58073241481,20104.03068113693
1774186990.501129,0.26700854544657265,0.273985939580987,NEUTRAL,NEUTRAL,19119.436337880652,21969.52962512131,4078.4557555265137,21489.995299577153,21321.865477784333,33335.77166030069,41329.18016066315,20185.078106531873
1774186990.5159836,0.26699800399339035,0.27439751043766597,NEUTRAL,NEUTRAL,19195.52167600652,21824.287989650726,3939.517311992325,21358.522338691037,21162.206967140075,33181.54462355907,41170.19220235255,20022.692683064066
1774186990.5200808,0.26699800399339035,0.27439751043766597,NEUTRAL,NEUTRAL,19149.320620217397,21958.912546505042,4068.4645257549914,21477.43361919327,21299.849009495858,33318.47141009229,41308.41539006417,20157.697219574122
1774186990.5241961,0.26699800399339035,0.27439751043766597,NEUTRAL,NEUTRAL,19097.01753819198,22096.95692026102,4210.040475134906,21614.27099874866,21444.33068565496,33462.30488566219,41454.01465344604,20299.11670674285
1774186990.5283241,0.26699800399339035,0.27439751043766597,NEUTRAL,NEUTRAL,19173.84048388487,21964.38872389659,4095.4207295680917,21507.340253274473,21317.26101842654,33330.898980009435,41323.59222454932,20171.734115092055
